"State","PlotNo","oatAcc","peaAcc.x","IsCheck","Site","Block","pair","oatName","peaName","plot_size_sq_ft_planted.x","oat_g_plot.x","pea_grams_per_plot.x","loc_pea","peaAcc.y","location","planted_plot_size_sqft","pea_grams_per_plot.y","oat_g_plot.y","plot_size_sq_ft_planted.y","grams/sqft"
"NY",155,15,"na",0,1,4,78,"LEGGETT","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",156,15,"9",0,1,4,78,"LEGGETT","NDP140510Y",60,40.5,"73.462500000000006","NY_9",9,"NY",60,73.4625,40.5,60,0.675
"NY",157,26,"na",0,1,4,79,"A11","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",158,26,"2",0,1,4,79,"A11","delta field pea",60,40.5,"76.567741935483895","NY_2",2,"NY",60,76.5677419354839,40.5,60,0.675
"NY",159,28,"11",0,1,4,80,"GOPHER","ND Victory",60,40.5,"77.090909090909093","NY_11",11,"NY",60,77.0909090909091,40.5,60,0.675
"NY",160,28,"na",0,1,4,80,"GOPHER","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",161,20,"6",0,1,4,81,"RUSHMORE","Frostmaster Peas",60,40.5,"90.040449438202202","NY_6",6,"NY",60,90.0404494382022,40.5,60,0.675
"NY",162,20,"na",0,1,4,81,"RUSHMORE","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",163,11,"3",1,1,4,82,"IL17-1253","DS Admiral",60,40.5,"89.881318681318703","NY_3",3,"NY",60,89.8813186813187,40.5,60,0.675
"NY",164,11,"na",1,1,4,82,"IL17-1253","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",165,19,"8",0,1,4,83,"REINS","NDP150231Y",60,40.5,"74.412371134020603","NY_8",8,"NY",60,74.4123711340206,40.5,60,0.675
"NY",166,19,"na",0,1,4,83,"REINS","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",167,41,"na",0,1,4,84,"SD181245","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",168,41,"9",0,1,4,84,"SD181245","NDP140510Y",60,40.5,"73.462500000000006","NY_9",9,"NY",60,73.4625,40.5,60,0.675
"NY",169,13,"na",0,1,4,85,"IL17-7334","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",170,13,"10",0,1,4,85,"IL17-7334","ND Dawn",60,40.5,"97.354838709677395","NY_10",10,"NY",60,97.3548387096774,40.5,60,0.675
"NY",171,29,"7",0,1,4,86,"IL15-5752","NDP150412G",60,40.5,"74.955789473684206","NY_7",7,"NY",60,74.9557894736842,40.5,60,0.675
"NY",172,29,"na",0,1,4,86,"IL15-5752","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",173,11,"na",0,1,4,87,"IL17-1253","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",174,11,"12",0,1,4,87,"IL17-1253","Maxum",60,40.5,"76.254545454545493","NY_12",12,"NY",60,76.2545454545455,40.5,60,0.675
"NY",175,32,"8",0,1,4,88,"MN18038X_008","NDP150231Y",60,40.5,"74.412371134020603","NY_8",8,"NY",60,74.4123711340206,40.5,60,0.675
"NY",176,32,"na",0,1,4,88,"MN18038X_008","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",177,43,"4",0,1,4,89,"SD190850","Icicle Winter Peas",60,40.5,"59.965714285714299","NY_4",4,"NY",60,59.9657142857143,40.5,60,0.675
"NY",178,43,"na",0,1,4,89,"SD190850","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",179,44,"na",0,1,4,90,"SD190992","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",180,44,"6",0,1,4,90,"SD190992","Frostmaster Peas",60,40.5,"90.040449438202202","NY_6",6,"NY",60,90.0404494382022,40.5,60,0.675
"NY",181,1,"na",0,1,4,91,"BAKER","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",182,1,"4",0,1,4,91,"BAKER","Icicle Winter Peas",60,40.5,"59.965714285714299","NY_4",4,"NY",60,59.9657142857143,40.5,60,0.675
"NY",183,9,"2",0,1,4,92,"HAYDEN","delta field pea",60,40.5,"76.567741935483895","NY_2",2,"NY",60,76.5677419354839,40.5,60,0.675
"NY",184,9,"na",0,1,4,92,"HAYDEN","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",185,12,"11",0,1,4,93,"IL17-5238","ND Victory",60,40.5,"77.090909090909093","NY_11",11,"NY",60,77.0909090909091,40.5,60,0.675
"NY",186,12,"na",0,1,4,93,"IL17-5238","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",187,38,"na",0,1,4,94,"SD170935","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",188,38,"2",0,1,4,94,"SD170935","delta field pea",60,40.5,"76.567741935483895","NY_2",2,"NY",60,76.5677419354839,40.5,60,0.675
"NY",189,47,"1",0,1,4,95,"WI_X10680-3","AUSTRIAN FIELD PEAS",60,40.5,"41.85","NY_1",1,"NY",60,41.85,40.5,60,0.675
"NY",190,47,"na",0,1,4,95,"WI_X10680-3","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",191,46,"na",0,1,4,96,"WI_X10642-3","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",192,46,"10",0,1,4,96,"WI_X10642-3","ND Dawn",60,40.5,"97.354838709677395","NY_10",10,"NY",60,97.3548387096774,40.5,60,0.675
"NY",193,16,"11",0,1,4,97,"NATTY","ND Victory",60,40.5,"77.090909090909093","NY_11",11,"NY",60,77.0909090909091,40.5,60,0.675
"NY",194,16,"na",0,1,4,97,"NATTY","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",195,18,"10",0,1,4,98,"OGLE","ND Dawn",60,40.5,"97.354838709677395","NY_10",10,"NY",60,97.3548387096774,40.5,60,0.675
"NY",196,18,"na",0,1,4,98,"OGLE","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",197,10,"na",0,1,4,99,"HORSEPOWER","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",198,10,"7",0,1,4,99,"HORSEPOWER","NDP150412G",60,40.5,"74.955789473684206","NY_7",7,"NY",60,74.9557894736842,40.5,60,0.675
"NY",199,4,"1",0,1,4,100,"CORRAL","AUSTRIAN FIELD PEAS",60,40.5,"41.85","NY_1",1,"NY",60,41.85,40.5,60,0.675
"NY",200,4,"na",0,1,4,100,"CORRAL","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"SD",1,16,"10",0,7,1,1,"NATTY","ND Dawn",60,37.5,"97.354838709677395","SD_10",10,"SD",60,97.3548387096774,37.5,60,0.625
"SD",2,16,"na",0,7,1,1,"NATTY","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",3,29,"na",0,7,1,2,"IL15-5752","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",4,29,"10",0,7,1,2,"IL15-5752","ND Dawn",60,37.5,"97.354838709677395","SD_10",10,"SD",60,97.3548387096774,37.5,60,0.625
"SD",5,48,"na",0,7,1,3,"WI_X10710-7","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",6,48,"11",0,7,1,3,"WI_X10710-7","ND Victory",60,37.5,"77.090909090909093","SD_11",11,"SD",60,77.0909090909091,37.5,60,0.625
"SD",7,8,"7",0,7,1,4,"GOLIATH","NDP150412G",60,37.5,"74.955789473684206","SD_7",7,"SD",60,74.9557894736842,37.5,60,0.625
"SD",8,8,"na",0,7,1,4,"GOLIATH","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",9,34,"na",0,7,1,5,"ND170307","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",10,34,"7",0,7,1,5,"ND170307","NDP150412G",60,37.5,"74.955789473684206","SD_7",7,"SD",60,74.9557894736842,37.5,60,0.625
"SD",11,39,"na",0,7,1,6,"SD180580","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",12,39,"6",0,7,1,6,"SD180580","Frostmaster Peas",60,37.5,"90.040449438202202","SD_6",6,"SD",60,90.0404494382022,37.5,60,0.625
"SD",13,32,"na",0,7,1,7,"MN18038X_008","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",14,32,"8",0,7,1,7,"MN18038X_008","NDP150231Y",60,37.5,"74.412371134020603","SD_8",8,"SD",60,74.4123711340206,37.5,60,0.625
"SD",15,6,"na",0,7,1,8,"ESKER","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",16,6,"5",0,7,1,8,"ESKER","Organic 4010",60,37.5,"55.553684210526299","SD_5",5,"SD",60,55.5536842105263,37.5,60,0.625
"SD",17,24,"10",0,7,1,9,"WARRIOR","ND Dawn",60,37.5,"97.354838709677395","SD_10",10,"SD",60,97.3548387096774,37.5,60,0.625
"SD",18,24,"na",0,7,1,9,"WARRIOR","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",19,41,"na",1,7,1,10,"SD181245","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",20,41,"4",1,7,1,10,"SD181245","Icicle Winter Peas",60,37.5,"59.965714285714299","SD_4",4,"SD",60,59.9657142857143,37.5,60,0.625
"SD",21,30,"9",0,7,1,11,"IL17-1704","NDP140510Y",60,37.5,"73.462500000000006","SD_9",9,"SD",60,73.4625,37.5,60,0.625
"SD",22,30,"na",0,7,1,11,"IL17-1704","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",23,37,"na",0,7,1,12,"OT3120","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",24,37,"1",0,7,1,12,"OT3120","AUSTRIAN FIELD PEAS",60,37.5,"41.85","SD_1",1,"SD",60,41.85,37.5,60,0.625
"SD",25,4,"12",0,7,1,13,"CORRAL","Maxum",60,37.5,"76.254545454545493","SD_12",12,"SD",60,76.2545454545455,37.5,60,0.625
"SD",26,4,"na",0,7,1,13,"CORRAL","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",27,38,"1",0,7,1,14,"SD170935","AUSTRIAN FIELD PEAS",60,37.5,"41.85","SD_1",1,"SD",60,41.85,37.5,60,0.625
"SD",28,38,"na",0,7,1,14,"SD170935","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",29,31,"2",0,7,1,15,"MN18015X_004","delta field pea",60,37.5,"76.567741935483895","SD_2",2,"SD",60,76.5677419354839,37.5,60,0.625
"SD",30,31,"na",0,7,1,15,"MN18015X_004","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",31,22,"8",0,7,1,16,"SADDLE","NDP150231Y",60,37.5,"74.412371134020603","SD_8",8,"SD",60,74.4123711340206,37.5,60,0.625
"SD",32,22,"na",0,7,1,16,"SADDLE","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",33,35,"1",0,7,1,17,"ND170376","AUSTRIAN FIELD PEAS",60,37.5,"41.85","SD_1",1,"SD",60,41.85,37.5,60,0.625
"SD",34,35,"na",0,7,1,17,"ND170376","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",35,12,"4",0,7,1,18,"IL17-5238","Icicle Winter Peas",60,37.5,"59.965714285714299","SD_4",4,"SD",60,59.9657142857143,37.5,60,0.625
"SD",36,12,"na",0,7,1,18,"IL17-5238","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",37,5,"na",0,7,1,19,"DEON","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",38,5,"6",0,7,1,19,"DEON","Frostmaster Peas",60,37.5,"90.040449438202202","SD_6",6,"SD",60,90.0404494382022,37.5,60,0.625
"SD",39,21,"na",0,7,1,20,"SABER","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",40,21,"4",0,7,1,20,"SABER","Icicle Winter Peas",60,37.5,"59.965714285714299","SD_4",4,"SD",60,59.9657142857143,37.5,60,0.625
"SD",41,2,"na",0,7,1,21,"BUCKSKIN","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",42,2,"3",0,7,1,21,"BUCKSKIN","DS Admiral",60,37.5,"89.881318681318703","SD_3",3,"SD",60,89.8813186813187,37.5,60,0.625
"SD",43,18,"na",0,7,1,22,"OGLE","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",44,18,"2",0,7,1,22,"OGLE","delta field pea",60,37.5,"76.567741935483895","SD_2",2,"SD",60,76.5677419354839,37.5,60,0.625
"SD",45,26,"na",0,7,1,23,"A11","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",46,26,"3",0,7,1,23,"A11","DS Admiral",60,37.5,"89.881318681318703","SD_3",3,"SD",60,89.8813186813187,37.5,60,0.625
"SD",47,28,"na",0,7,1,24,"GOPHER","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",48,28,"9",0,7,1,24,"GOPHER","NDP140510Y",60,37.5,"73.462500000000006","SD_9",9,"SD",60,73.4625,37.5,60,0.625
"SD",49,47,"na",0,7,1,25,"WI_X10680-3","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",50,47,"11",0,7,1,25,"WI_X10680-3","ND Victory",60,37.5,"77.090909090909093","SD_11",11,"SD",60,77.0909090909091,37.5,60,0.625
"SD",51,26,"8",0,7,2,26,"A11","NDP150231Y",60,37.5,"74.412371134020603","SD_8",8,"SD",60,74.4123711340206,37.5,60,0.625
"SD",52,26,"na",0,7,2,26,"A11","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",53,19,"5",0,7,2,27,"REINS","Organic 4010",60,37.5,"55.553684210526299","SD_5",5,"SD",60,55.5536842105263,37.5,60,0.625
"SD",54,19,"na",0,7,2,27,"REINS","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",55,36,"na",0,7,2,28,"OT2130","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",56,36,"9",0,7,2,28,"OT2130","NDP140510Y",60,37.5,"73.462500000000006","SD_9",9,"SD",60,73.4625,37.5,60,0.625
"SD",57,32,"na",0,7,2,29,"MN18038X_008","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",58,32,"1",0,7,2,29,"MN18038X_008","AUSTRIAN FIELD PEAS",60,37.5,"41.85","SD_1",1,"SD",60,41.85,37.5,60,0.625
"SD",59,34,"10",0,7,2,30,"ND170307","ND Dawn",60,37.5,"97.354838709677395","SD_10",10,"SD",60,97.3548387096774,37.5,60,0.625
"SD",60,34,"na",0,7,2,30,"ND170307","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",61,43,"na",0,7,2,31,"SD190850","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",62,43,"12",0,7,2,31,"SD190850","Maxum",60,37.5,"76.254545454545493","SD_12",12,"SD",60,76.2545454545455,37.5,60,0.625
"SD",63,10,"10",0,7,2,32,"HORSEPOWER","ND Dawn",60,37.5,"97.354838709677395","SD_10",10,"SD",60,97.3548387096774,37.5,60,0.625
"SD",64,10,"na",0,7,2,32,"HORSEPOWER","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",65,32,"na",1,7,2,33,"MN18038X_008","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",66,32,"5",1,7,2,33,"MN18038X_008","Organic 4010",60,37.5,"55.553684210526299","SD_5",5,"SD",60,55.5536842105263,37.5,60,0.625
"SD",67,45,"na",0,7,2,34,"SD191467","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",68,45,"11",0,7,2,34,"SD191467","ND Victory",60,37.5,"77.090909090909093","SD_11",11,"SD",60,77.0909090909091,37.5,60,0.625
"SD",69,20,"3",0,7,2,35,"RUSHMORE","DS Admiral",60,37.5,"89.881318681318703","SD_3",3,"SD",60,89.8813186813187,37.5,60,0.625
"SD",70,20,"na",0,7,2,35,"RUSHMORE","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",71,33,"2",0,7,2,36,"ND161488","delta field pea",60,37.5,"76.567741935483895","SD_2",2,"SD",60,76.5677419354839,37.5,60,0.625
"SD",72,33,"na",0,7,2,36,"ND161488","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",73,9,"na",0,7,2,37,"HAYDEN","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",74,9,"9",0,7,2,37,"HAYDEN","NDP140510Y",60,37.5,"73.462500000000006","SD_9",9,"SD",60,73.4625,37.5,60,0.625
"SD",75,28,"na",0,7,2,38,"GOPHER","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",76,28,"2",0,7,2,38,"GOPHER","delta field pea",60,37.5,"76.567741935483895","SD_2",2,"SD",60,76.5677419354839,37.5,60,0.625
"SD",77,42,"6",0,7,2,39,"SD181377","Frostmaster Peas",60,37.5,"90.040449438202202","SD_6",6,"SD",60,90.0404494382022,37.5,60,0.625
"SD",78,42,"na",0,7,2,39,"SD181377","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",79,6,"na",0,7,2,40,"ESKER","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",80,6,"4",0,7,2,40,"ESKER","Icicle Winter Peas",60,37.5,"59.965714285714299","SD_4",4,"SD",60,59.9657142857143,37.5,60,0.625
"SD",81,46,"na",0,7,2,41,"WI_X10642-3","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",82,46,"7",0,7,2,41,"WI_X10642-3","NDP150412G",60,37.5,"74.955789473684206","SD_7",7,"SD",60,74.9557894736842,37.5,60,0.625
"SD",83,15,"5",0,7,2,42,"LEGGETT","Organic 4010",60,37.5,"55.553684210526299","SD_5",5,"SD",60,55.5536842105263,37.5,60,0.625
"SD",84,15,"na",0,7,2,42,"LEGGETT","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",85,3,"7",0,7,2,43,"COLT","NDP150412G",60,37.5,"74.955789473684206","SD_7",7,"SD",60,74.9557894736842,37.5,60,0.625
"SD",86,3,"na",0,7,2,43,"COLT","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",87,31,"8",0,7,2,44,"MN18015X_004","NDP150231Y",60,37.5,"74.412371134020603","SD_8",8,"SD",60,74.4123711340206,37.5,60,0.625
"SD",88,31,"na",0,7,2,44,"MN18015X_004","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",89,29,"11",0,7,2,45,"IL15-5752","ND Victory",60,37.5,"77.090909090909093","SD_11",11,"SD",60,77.0909090909091,37.5,60,0.625
"SD",90,29,"na",0,7,2,45,"IL15-5752","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",91,25,"na",0,7,2,46,"A10","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",92,25,"12",0,7,2,46,"A10","Maxum",60,37.5,"76.254545454545493","SD_12",12,"SD",60,76.2545454545455,37.5,60,0.625
"SD",93,44,"8",0,7,2,47,"SD190992","NDP150231Y",60,37.5,"74.412371134020603","SD_8",8,"SD",60,74.4123711340206,37.5,60,0.625
"SD",94,44,"na",0,7,2,47,"SD190992","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",95,22,"na",0,7,2,48,"SADDLE","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",96,22,"3",0,7,2,48,"SADDLE","DS Admiral",60,37.5,"89.881318681318703","SD_3",3,"SD",60,89.8813186813187,37.5,60,0.625
"SD",97,27,"4",0,7,2,49,"A25","Icicle Winter Peas",60,37.5,"59.965714285714299","SD_4",4,"SD",60,59.9657142857143,37.5,60,0.625
"SD",98,27,"na",0,7,2,49,"A25","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",99,13,"5",0,7,2,50,"IL17-7334","Organic 4010",60,37.5,"55.553684210526299","SD_5",5,"SD",60,55.5536842105263,37.5,60,0.625
"SD",100,13,"na",0,7,2,50,"IL17-7334","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",101,19,"1",0,7,3,51,"REINS","AUSTRIAN FIELD PEAS",60,37.5,"41.85","SD_1",1,"SD",60,41.85,37.5,60,0.625
"SD",102,19,"na",0,7,3,51,"REINS","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",103,41,"na",0,7,3,52,"SD181245","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",104,41,"8",0,7,3,52,"SD181245","NDP150231Y",60,37.5,"74.412371134020603","SD_8",8,"SD",60,74.4123711340206,37.5,60,0.625
"SD",105,37,"10",0,7,3,53,"OT3120","ND Dawn",60,37.5,"97.354838709677395","SD_10",10,"SD",60,97.3548387096774,37.5,60,0.625
"SD",106,37,"na",0,7,3,53,"OT3120","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",107,43,"11",0,7,3,54,"SD190850","ND Victory",60,37.5,"77.090909090909093","SD_11",11,"SD",60,77.0909090909091,37.5,60,0.625
"SD",108,43,"na",0,7,3,54,"SD190850","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",109,7,"2",0,7,3,55,"EXCEL","delta field pea",60,37.5,"76.567741935483895","SD_2",2,"SD",60,76.5677419354839,37.5,60,0.625
"SD",110,7,"na",0,7,3,55,"EXCEL","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",111,11,"na",0,7,3,56,"IL17-1253","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",112,11,"5",0,7,3,56,"IL17-1253","Organic 4010",60,37.5,"55.553684210526299","SD_5",5,"SD",60,55.5536842105263,37.5,60,0.625
"SD",113,9,"5",0,7,3,57,"HAYDEN","Organic 4010",60,37.5,"55.553684210526299","SD_5",5,"SD",60,55.5536842105263,37.5,60,0.625
"SD",114,9,"na",0,7,3,57,"HAYDEN","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",115,30,"na",0,7,3,58,"IL17-1704","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",116,30,"11",0,7,3,58,"IL17-1704","ND Victory",60,37.5,"77.090909090909093","SD_11",11,"SD",60,77.0909090909091,37.5,60,0.625
"SD",117,33,"na",0,7,3,59,"ND161488","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",118,33,"12",0,7,3,59,"ND161488","Maxum",60,37.5,"76.254545454545493","SD_12",12,"SD",60,76.2545454545455,37.5,60,0.625
"SD",119,47,"na",0,7,3,60,"WI_X10680-3","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",120,47,"7",0,7,3,60,"WI_X10680-3","NDP150412G",60,37.5,"74.955789473684206","SD_7",7,"SD",60,74.9557894736842,37.5,60,0.625
"SD",121,40,"na",0,7,3,61,"SD181237","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",122,40,"3",0,7,3,61,"SD181237","DS Admiral",60,37.5,"89.881318681318703","SD_3",3,"SD",60,89.8813186813187,37.5,60,0.625
"SD",123,18,"na",1,7,3,62,"OGLE","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",124,18,"11",1,7,3,62,"OGLE","ND Victory",60,37.5,"77.090909090909093","SD_11",11,"SD",60,77.0909090909091,37.5,60,0.625
"SD",125,10,"na",0,7,3,63,"HORSEPOWER","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",126,10,"5",0,7,3,63,"HORSEPOWER","Organic 4010",60,37.5,"55.553684210526299","SD_5",5,"SD",60,55.5536842105263,37.5,60,0.625
"SD",127,35,"na",0,7,3,64,"ND170376","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",128,35,"12",0,7,3,64,"ND170376","Maxum",60,37.5,"76.254545454545493","SD_12",12,"SD",60,76.2545454545455,37.5,60,0.625
"SD",129,4,"na",0,7,3,65,"CORRAL","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",130,4,"9",0,7,3,65,"CORRAL","NDP140510Y",60,37.5,"73.462500000000006","SD_9",9,"SD",60,73.4625,37.5,60,0.625
"SD",131,42,"na",0,7,3,66,"SD181377","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",132,42,"4",0,7,3,66,"SD181377","Icicle Winter Peas",60,37.5,"59.965714285714299","SD_4",4,"SD",60,59.9657142857143,37.5,60,0.625
"SD",133,1,"12",0,7,3,67,"BAKER","Maxum",60,37.5,"76.254545454545493","SD_12",12,"SD",60,76.2545454545455,37.5,60,0.625
"SD",134,1,"na",0,7,3,67,"BAKER","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",135,23,"6",0,7,3,68,"SPURS","Frostmaster Peas",60,37.5,"90.040449438202202","SD_6",6,"SD",60,90.0404494382022,37.5,60,0.625
"SD",136,23,"na",0,7,3,68,"SPURS","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",137,5,"na",0,7,3,69,"DEON","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",138,5,"7",0,7,3,69,"DEON","NDP150412G",60,37.5,"74.955789473684206","SD_7",7,"SD",60,74.9557894736842,37.5,60,0.625
"SD",139,17,"na",0,7,3,70,"NEWBURG","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",140,17,"1",0,7,3,70,"NEWBURG","AUSTRIAN FIELD PEAS",60,37.5,"41.85","SD_1",1,"SD",60,41.85,37.5,60,0.625
"SD",141,14,"9",0,7,3,71,"IL17-7339","NDP140510Y",60,37.5,"73.462500000000006","SD_9",9,"SD",60,73.4625,37.5,60,0.625
"SD",142,14,"na",0,7,3,71,"IL17-7339","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",143,2,"na",0,7,3,72,"BUCKSKIN","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",144,2,"6",0,7,3,72,"BUCKSKIN","Frostmaster Peas",60,37.5,"90.040449438202202","SD_6",6,"SD",60,90.0404494382022,37.5,60,0.625
"SD",145,8,"na",0,7,3,73,"GOLIATH","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
